elapsed_s,phase,arms_ma,head_ma,total_ma
0.145,simultaneous_pose,240.5,0.0,240.5
0.148,simultaneous_pose,195.0,6.5,201.5
0.151,simultaneous_pose,266.5,6.5,273.0
0.153,simultaneous_pose,240.5,0.0,240.5
0.156,simultaneous_pose,227.5,0.0,227.5
0.158,simultaneous_pose,266.5,0.0,266.5
0.161,simultaneous_pose,227.5,6.5,234.0
0.164,simultaneous_pose,240.5,0.0,240.5
0.166,simultaneous_pose,234.0,0.0,234.0
0.169,simultaneous_pose,240.5,0.0,240.5
0.171,simultaneous_pose,221.0,0.0,221.0
0.174,simultaneous_pose,240.5,0.0,240.5
0.177,simultaneous_pose,221.0,0.0,221.0
0.179,simultaneous_pose,234.0,0.0,234.0
0.182,simultaneous_pose,253.5,0.0,253.5
0.184,simultaneous_pose,273.0,0.0,273.0
0.187,simultaneous_pose,247.0,0.0,247.0
0.19,simultaneous_pose,266.5,0.0,266.5
0.192,simultaneous_pose,312.0,0.0,312.0
0.195,simultaneous_pose,292.5,0.0,292.5
0.197,simultaneous_pose,247.0,0.0,247.0
0.2,simultaneous_pose,273.0,0.0,273.0
0.202,simultaneous_pose,286.0,0.0,286.0
0.205,simultaneous_pose,305.5,0.0,305.5
0.208,simultaneous_pose,279.5,0.0,279.5
0.21,simultaneous_pose,305.5,0.0,305.5
0.213,simultaneous_pose,266.5,0.0,266.5
0.215,simultaneous_pose,240.5,0.0,240.5
0.218,simultaneous_pose,253.5,0.0,253.5
0.22,simultaneous_pose,273.0,0.0,273.0
0.223,simultaneous_pose,344.5,0.0,344.5
0.226,simultaneous_pose,292.5,0.0,292.5
0.228,simultaneous_pose,286.0,0.0,286.0
0.231,simultaneous_pose,318.5,0.0,318.5
0.233,simultaneous_pose,299.0,0.0,299.0
0.236,simultaneous_pose,312.0,0.0,312.0
0.238,simultaneous_pose,312.0,0.0,312.0
0.241,simultaneous_pose,312.0,0.0,312.0
0.244,simultaneous_pose,273.0,0.0,273.0
0.246,simultaneous_pose,305.5,0.0,305.5
0.249,simultaneous_pose,286.0,0.0,286.0
0.251,simultaneous_pose,299.0,0.0,299.0
0.254,simultaneous_pose,325.0,0.0,325.0
0.256,simultaneous_pose,299.0,0.0,299.0
0.259,simultaneous_pose,312.0,0.0,312.0
0.262,simultaneous_pose,325.0,0.0,325.0
0.264,simultaneous_pose,338.0,0.0,338.0
0.267,simultaneous_pose,344.5,0.0,344.5
0.269,simultaneous_pose,344.5,0.0,344.5
0.272,simultaneous_pose,351.0,0.0,351.0
0.274,simultaneous_pose,396.5,0.0,396.5
0.277,simultaneous_pose,377.0,6.5,383.5
0.28,simultaneous_pose,338.0,0.0,338.0
0.282,simultaneous_pose,370.5,0.0,370.5
0.285,simultaneous_pose,331.5,0.0,331.5
0.287,simultaneous_pose,325.0,0.0,325.0
0.29,simultaneous_pose,331.5,0.0,331.5
0.292,simultaneous_pose,325.0,0.0,325.0
0.295,simultaneous_pose,351.0,0.0,351.0
0.298,simultaneous_pose,344.5,0.0,344.5
0.3,simultaneous_pose,338.0,6.5,344.5
0.303,simultaneous_pose,318.5,6.5,325.0
0.305,simultaneous_pose,344.5,0.0,344.5
0.308,simultaneous_pose,377.0,0.0,377.0
0.31,simultaneous_pose,357.5,6.5,364.0
0.313,simultaneous_pose,370.5,6.5,377.0
0.316,simultaneous_pose,357.5,0.0,357.5
0.318,simultaneous_pose,377.0,0.0,377.0
0.321,simultaneous_pose,396.5,0.0,396.5
0.323,simultaneous_pose,370.5,0.0,370.5
0.326,simultaneous_pose,383.5,0.0,383.5
0.328,simultaneous_pose,377.0,0.0,377.0
0.331,simultaneous_pose,357.5,0.0,357.5
0.334,simultaneous_pose,435.5,0.0,435.5
0.336,simultaneous_pose,403.0,0.0,403.0
0.339,simultaneous_pose,377.0,0.0,377.0
0.341,simultaneous_pose,396.5,0.0,396.5
0.344,simultaneous_pose,396.5,0.0,396.5
0.346,simultaneous_pose,377.0,0.0,377.0
0.349,simultaneous_pose,364.0,6.5,370.5
0.352,simultaneous_pose,390.0,0.0,390.0
0.354,simultaneous_pose,377.0,0.0,377.0
0.357,simultaneous_pose,422.5,0.0,422.5
0.359,simultaneous_pose,390.0,0.0,390.0
0.362,simultaneous_pose,364.0,6.5,370.5
0.364,simultaneous_pose,364.0,0.0,364.0
0.367,simultaneous_pose,396.5,0.0,396.5
0.37,simultaneous_pose,409.5,0.0,409.5
0.372,simultaneous_pose,364.0,0.0,364.0
0.375,simultaneous_pose,364.0,0.0,364.0
0.377,simultaneous_pose,357.5,0.0,357.5
0.38,simultaneous_pose,344.5,0.0,344.5
0.382,simultaneous_pose,383.5,0.0,383.5
0.385,simultaneous_pose,338.0,0.0,338.0
0.388,simultaneous_pose,344.5,0.0,344.5
0.39,simultaneous_pose,338.0,0.0,338.0
0.393,simultaneous_pose,344.5,0.0,344.5
0.395,simultaneous_pose,318.5,0.0,318.5
0.398,simultaneous_pose,325.0,6.5,331.5
0.4,simultaneous_pose,331.5,6.5,338.0
0.403,simultaneous_pose,331.5,0.0,331.5
0.406,simultaneous_pose,286.0,6.5,292.5
0.408,simultaneous_pose,325.0,0.0,325.0
0.411,simultaneous_pose,292.5,0.0,292.5
0.413,simultaneous_pose,318.5,0.0,318.5
0.416,simultaneous_pose,325.0,0.0,325.0
0.418,simultaneous_pose,305.5,0.0,305.5
0.421,simultaneous_pose,305.5,0.0,305.5
0.424,simultaneous_pose,266.5,0.0,266.5
0.426,simultaneous_pose,279.5,0.0,279.5
0.429,simultaneous_pose,279.5,0.0,279.5
0.431,simultaneous_pose,279.5,6.5,286.0
0.434,simultaneous_pose,266.5,0.0,266.5
0.436,simultaneous_pose,279.5,6.5,286.0
0.439,simultaneous_pose,312.0,0.0,312.0
0.442,simultaneous_pose,305.5,0.0,305.5
0.444,simultaneous_pose,279.5,0.0,279.5
0.447,simultaneous_pose,299.0,0.0,299.0
0.449,simultaneous_pose,260.0,0.0,260.0
0.452,simultaneous_pose,273.0,0.0,273.0
0.454,simultaneous_pose,292.5,0.0,292.5
0.457,simultaneous_pose,292.5,0.0,292.5
0.46,simultaneous_pose,279.5,0.0,279.5
0.462,simultaneous_pose,286.0,0.0,286.0
0.465,simultaneous_pose,279.5,0.0,279.5
0.467,simultaneous_pose,266.5,0.0,266.5
0.47,simultaneous_pose,266.5,0.0,266.5
0.472,simultaneous_pose,266.5,0.0,266.5
0.475,simultaneous_pose,247.0,0.0,247.0
0.478,simultaneous_pose,260.0,0.0,260.0
0.48,simultaneous_pose,253.5,0.0,253.5
0.483,simultaneous_pose,253.5,0.0,253.5
0.485,simultaneous_pose,266.5,0.0,266.5
0.488,simultaneous_pose,273.0,6.5,279.5
0.49,simultaneous_pose,247.0,6.5,253.5
0.493,simultaneous_pose,253.5,0.0,253.5
0.496,simultaneous_pose,286.0,0.0,286.0
0.498,simultaneous_pose,273.0,0.0,273.0
0.501,simultaneous_pose,292.5,0.0,292.5
0.504,simultaneous_pose,266.5,0.0,266.5
0.506,simultaneous_pose,312.0,0.0,312.0
0.509,simultaneous_pose,279.5,0.0,279.5
0.511,simultaneous_pose,273.0,0.0,273.0
0.514,simultaneous_pose,292.5,0.0,292.5
0.516,simultaneous_pose,247.0,0.0,247.0
0.519,simultaneous_pose,325.0,0.0,325.0
0.522,simultaneous_pose,279.5,0.0,279.5
0.524,simultaneous_pose,286.0,0.0,286.0
0.527,simultaneous_pose,260.0,6.5,266.5
0.529,simultaneous_pose,273.0,0.0,273.0
0.532,simultaneous_pose,260.0,0.0,260.0
0.534,simultaneous_pose,292.5,0.0,292.5
0.537,simultaneous_pose,273.0,0.0,273.0
0.54,simultaneous_pose,247.0,0.0,247.0
0.542,simultaneous_pose,266.5,6.5,273.0
0.545,simultaneous_pose,266.5,0.0,266.5
0.547,simultaneous_pose,273.0,0.0,273.0
0.55,simultaneous_pose,273.0,0.0,273.0
0.552,simultaneous_pose,286.0,0.0,286.0
0.555,simultaneous_pose,279.5,0.0,279.5
0.558,simultaneous_pose,286.0,0.0,286.0
0.56,simultaneous_pose,299.0,0.0,299.0
0.563,simultaneous_pose,292.5,0.0,292.5
0.565,simultaneous_pose,286.0,0.0,286.0
0.568,simultaneous_pose,286.0,0.0,286.0
0.57,simultaneous_pose,286.0,0.0,286.0
0.573,simultaneous_pose,286.0,6.5,292.5
0.576,simultaneous_pose,279.5,0.0,279.5
0.578,simultaneous_pose,318.5,0.0,318.5
0.581,simultaneous_pose,318.5,0.0,318.5
0.583,simultaneous_pose,305.5,0.0,305.5
0.586,simultaneous_pose,273.0,0.0,273.0
0.588,simultaneous_pose,273.0,0.0,273.0
0.591,simultaneous_pose,299.0,0.0,299.0
0.594,simultaneous_pose,279.5,0.0,279.5
0.596,simultaneous_pose,305.5,0.0,305.5
0.599,simultaneous_pose,273.0,0.0,273.0
0.601,simultaneous_pose,279.5,0.0,279.5
0.604,simultaneous_pose,292.5,0.0,292.5
0.606,simultaneous_pose,286.0,0.0,286.0
0.609,simultaneous_pose,260.0,0.0,260.0
0.612,simultaneous_pose,279.5,0.0,279.5
0.614,simultaneous_pose,253.5,0.0,253.5
0.617,simultaneous_pose,279.5,0.0,279.5
0.619,simultaneous_pose,286.0,0.0,286.0
0.622,simultaneous_pose,279.5,0.0,279.5
0.624,simultaneous_pose,266.5,0.0,266.5
0.627,simultaneous_pose,227.5,0.0,227.5
0.63,simultaneous_pose,253.5,0.0,253.5
0.632,simultaneous_pose,266.5,0.0,266.5
0.635,simultaneous_pose,266.5,0.0,266.5
0.637,simultaneous_pose,299.0,0.0,299.0
0.64,simultaneous_pose,292.5,0.0,292.5
0.642,simultaneous_pose,279.5,0.0,279.5
0.645,simultaneous_pose,286.0,0.0,286.0
0.648,simultaneous_pose,273.0,0.0,273.0
0.65,simultaneous_pose,253.5,0.0,253.5
0.653,simultaneous_pose,266.5,0.0,266.5
0.655,simultaneous_pose,273.0,0.0,273.0
0.658,simultaneous_pose,253.5,0.0,253.5
0.66,simultaneous_pose,292.5,0.0,292.5
0.663,simultaneous_pose,266.5,0.0,266.5
0.666,simultaneous_pose,240.5,0.0,240.5
0.668,simultaneous_pose,273.0,0.0,273.0
0.671,simultaneous_pose,260.0,0.0,260.0
0.673,simultaneous_pose,273.0,6.5,279.5
0.676,simultaneous_pose,292.5,0.0,292.5
0.678,simultaneous_pose,305.5,0.0,305.5
0.681,simultaneous_pose,260.0,0.0,260.0
0.684,simultaneous_pose,273.0,0.0,273.0
0.686,simultaneous_pose,266.5,0.0,266.5
0.689,simultaneous_pose,279.5,0.0,279.5
0.691,simultaneous_pose,286.0,0.0,286.0
0.694,simultaneous_pose,260.0,0.0,260.0
0.696,simultaneous_pose,292.5,0.0,292.5
0.699,simultaneous_pose,253.5,0.0,253.5
0.702,simultaneous_pose,266.5,0.0,266.5
0.704,simultaneous_pose,240.5,0.0,240.5
0.707,simultaneous_pose,286.0,0.0,286.0
0.709,simultaneous_pose,260.0,0.0,260.0
0.712,simultaneous_pose,273.0,0.0,273.0
0.714,simultaneous_pose,266.5,0.0,266.5
0.717,simultaneous_pose,273.0,0.0,273.0
0.72,simultaneous_pose,266.5,0.0,266.5
0.722,simultaneous_pose,266.5,0.0,266.5
0.725,simultaneous_pose,292.5,6.5,299.0
0.727,simultaneous_pose,266.5,0.0,266.5
0.73,simultaneous_pose,273.0,0.0,273.0
0.732,simultaneous_pose,286.0,0.0,286.0
0.735,simultaneous_pose,299.0,0.0,299.0
0.738,simultaneous_pose,286.0,0.0,286.0
0.74,simultaneous_pose,292.5,0.0,292.5
0.743,simultaneous_pose,266.5,0.0,266.5
0.745,simultaneous_pose,286.0,0.0,286.0
0.748,simultaneous_pose,299.0,0.0,299.0
0.75,simultaneous_pose,286.0,0.0,286.0
0.753,simultaneous_pose,331.5,0.0,331.5
0.756,simultaneous_pose,299.0,0.0,299.0
0.758,simultaneous_pose,279.5,0.0,279.5
0.761,simultaneous_pose,312.0,0.0,312.0
0.763,simultaneous_pose,325.0,0.0,325.0
0.766,simultaneous_pose,292.5,0.0,292.5
0.768,simultaneous_pose,299.0,0.0,299.0
0.771,simultaneous_pose,292.5,0.0,292.5
0.774,simultaneous_pose,331.5,0.0,331.5
0.776,simultaneous_pose,292.5,0.0,292.5
0.779,simultaneous_pose,305.5,0.0,305.5
0.781,simultaneous_pose,318.5,0.0,318.5
0.784,simultaneous_pose,325.0,0.0,325.0
0.786,simultaneous_pose,286.0,0.0,286.0
0.789,simultaneous_pose,266.5,0.0,266.5
0.792,simultaneous_pose,299.0,0.0,299.0
0.794,simultaneous_pose,266.5,0.0,266.5
0.797,simultaneous_pose,299.0,0.0,299.0
0.799,simultaneous_pose,299.0,0.0,299.0
0.802,simultaneous_pose,292.5,0.0,292.5
0.804,simultaneous_pose,299.0,0.0,299.0
0.807,simultaneous_pose,312.0,0.0,312.0
0.81,simultaneous_pose,273.0,0.0,273.0
0.812,simultaneous_pose,305.5,0.0,305.5
0.815,simultaneous_pose,273.0,0.0,273.0
0.817,simultaneous_pose,286.0,0.0,286.0
0.82,simultaneous_pose,292.5,0.0,292.5
0.823,simultaneous_pose,325.0,0.0,325.0
0.825,simultaneous_pose,299.0,0.0,299.0
0.828,simultaneous_pose,312.0,0.0,312.0
0.83,simultaneous_pose,286.0,0.0,286.0
0.833,simultaneous_pose,273.0,0.0,273.0
0.835,simultaneous_pose,286.0,0.0,286.0
0.838,simultaneous_pose,312.0,0.0,312.0
0.841,simultaneous_pose,325.0,0.0,325.0
0.843,simultaneous_pose,292.5,6.5,299.0
0.846,simultaneous_pose,299.0,0.0,299.0
0.848,simultaneous_pose,312.0,0.0,312.0
0.851,simultaneous_pose,292.5,0.0,292.5
0.853,simultaneous_pose,292.5,0.0,292.5
0.856,simultaneous_pose,299.0,6.5,305.5
0.859,simultaneous_pose,312.0,0.0,312.0
0.861,simultaneous_pose,331.5,0.0,331.5
0.864,simultaneous_pose,286.0,0.0,286.0
0.866,simultaneous_pose,305.5,0.0,305.5
0.869,simultaneous_pose,325.0,0.0,325.0
0.871,simultaneous_pose,286.0,6.5,292.5
0.874,simultaneous_pose,273.0,0.0,273.0
0.877,simultaneous_pose,292.5,6.5,299.0
0.879,simultaneous_pose,305.5,0.0,305.5
0.882,simultaneous_pose,312.0,0.0,312.0
0.885,simultaneous_pose,299.0,6.5,305.5
0.887,simultaneous_pose,318.5,0.0,318.5
0.89,simultaneous_pose,299.0,0.0,299.0
0.892,simultaneous_pose,305.5,0.0,305.5
0.895,simultaneous_pose,299.0,0.0,299.0
0.897,simultaneous_pose,279.5,0.0,279.5
0.9,simultaneous_pose,318.5,0.0,318.5
0.903,simultaneous_pose,318.5,0.0,318.5
0.905,simultaneous_pose,305.5,0.0,305.5
0.908,simultaneous_pose,331.5,0.0,331.5
0.91,simultaneous_pose,292.5,0.0,292.5
0.913,simultaneous_pose,305.5,6.5,312.0
0.915,simultaneous_pose,279.5,0.0,279.5
0.918,simultaneous_pose,351.0,0.0,351.0
0.921,simultaneous_pose,299.0,6.5,305.5
0.923,simultaneous_pose,331.5,0.0,331.5
0.926,simultaneous_pose,318.5,6.5,325.0
0.928,simultaneous_pose,331.5,0.0,331.5
0.931,simultaneous_pose,312.0,6.5,318.5
0.933,simultaneous_pose,357.5,6.5,364.0
0.936,simultaneous_pose,305.5,13.0,318.5
0.939,simultaneous_pose,318.5,6.5,325.0
0.941,simultaneous_pose,299.0,0.0,299.0
0.944,simultaneous_pose,305.5,0.0,305.5
0.946,simultaneous_pose,318.5,0.0,318.5
0.949,simultaneous_pose,338.0,0.0,338.0
0.951,simultaneous_pose,331.5,6.5,338.0
0.954,simultaneous_pose,305.5,0.0,305.5
0.957,simultaneous_pose,299.0,0.0,299.0
0.959,simultaneous_pose,266.5,0.0,266.5
0.962,simultaneous_pose,292.5,0.0,292.5
0.964,simultaneous_pose,260.0,0.0,260.0
0.967,simultaneous_pose,331.5,0.0,331.5
0.969,simultaneous_pose,292.5,0.0,292.5
0.972,simultaneous_pose,279.5,0.0,279.5
0.975,simultaneous_pose,312.0,0.0,312.0
0.977,simultaneous_pose,312.0,6.5,318.5
0.98,simultaneous_pose,318.5,0.0,318.5
0.982,simultaneous_pose,312.0,0.0,312.0
0.985,simultaneous_pose,331.5,0.0,331.5
0.987,simultaneous_pose,299.0,6.5,305.5
0.99,simultaneous_pose,325.0,6.5,331.5
0.993,simultaneous_pose,370.5,0.0,370.5
0.995,simultaneous_pose,292.5,6.5,299.0
0.998,simultaneous_pose,299.0,0.0,299.0
1.0,simultaneous_pose,318.5,0.0,318.5
1.003,simultaneous_pose,351.0,0.0,351.0
1.005,simultaneous_pose,292.5,0.0,292.5
1.008,simultaneous_pose,312.0,0.0,312.0
1.011,simultaneous_pose,364.0,0.0,364.0
1.013,simultaneous_pose,325.0,0.0,325.0
1.016,simultaneous_pose,305.5,0.0,305.5
1.018,simultaneous_pose,312.0,0.0,312.0
1.021,simultaneous_pose,312.0,6.5,318.5
1.023,simultaneous_pose,299.0,0.0,299.0
1.026,simultaneous_pose,305.5,0.0,305.5
1.029,simultaneous_pose,279.5,0.0,279.5
1.031,simultaneous_pose,292.5,6.5,299.0
1.034,simultaneous_pose,305.5,0.0,305.5
1.036,simultaneous_pose,305.5,0.0,305.5
1.039,simultaneous_pose,299.0,6.5,305.5
1.041,simultaneous_pose,273.0,6.5,279.5
1.044,simultaneous_pose,286.0,0.0,286.0
1.047,simultaneous_pose,279.5,6.5,286.0
1.049,simultaneous_pose,286.0,0.0,286.0
1.052,simultaneous_pose,286.0,0.0,286.0
1.054,simultaneous_pose,299.0,0.0,299.0
1.057,simultaneous_pose,292.5,0.0,292.5
1.059,simultaneous_pose,286.0,0.0,286.0
1.062,simultaneous_pose,279.5,0.0,279.5
1.065,simultaneous_pose,260.0,6.5,266.5
1.067,simultaneous_pose,292.5,0.0,292.5
1.07,simultaneous_pose,266.5,0.0,266.5
1.072,simultaneous_pose,292.5,0.0,292.5
1.075,simultaneous_pose,331.5,0.0,331.5
1.077,simultaneous_pose,338.0,0.0,338.0
1.08,simultaneous_pose,299.0,0.0,299.0
1.083,simultaneous_pose,325.0,0.0,325.0
1.085,simultaneous_pose,338.0,0.0,338.0
1.088,simultaneous_pose,273.0,0.0,273.0
1.09,simultaneous_pose,325.0,0.0,325.0
1.093,simultaneous_pose,305.5,0.0,305.5
1.095,simultaneous_pose,338.0,0.0,338.0
1.098,simultaneous_pose,318.5,0.0,318.5
1.101,simultaneous_pose,299.0,0.0,299.0
1.103,simultaneous_pose,351.0,0.0,351.0
1.106,simultaneous_pose,292.5,6.5,299.0
1.108,simultaneous_pose,299.0,0.0,299.0
1.111,simultaneous_pose,299.0,0.0,299.0
1.113,simultaneous_pose,351.0,0.0,351.0
1.116,simultaneous_pose,325.0,0.0,325.0
1.119,simultaneous_pose,286.0,0.0,286.0
1.121,simultaneous_pose,325.0,0.0,325.0
1.124,simultaneous_pose,305.5,0.0,305.5
1.126,simultaneous_pose,299.0,0.0,299.0
1.129,simultaneous_pose,305.5,0.0,305.5
1.131,simultaneous_pose,318.5,0.0,318.5
1.134,simultaneous_pose,318.5,0.0,318.5
1.137,simultaneous_pose,305.5,6.5,312.0
1.139,simultaneous_pose,318.5,0.0,318.5
1.142,simultaneous_pose,325.0,0.0,325.0
1.144,simultaneous_pose,312.0,0.0,312.0
1.147,simultaneous_pose,318.5,0.0,318.5
1.149,simultaneous_pose,318.5,0.0,318.5
1.152,simultaneous_pose,325.0,0.0,325.0
1.155,simultaneous_pose,292.5,0.0,292.5
1.157,simultaneous_pose,292.5,0.0,292.5
1.16,simultaneous_pose,305.5,6.5,312.0
1.162,simultaneous_pose,292.5,0.0,292.5
1.165,simultaneous_pose,292.5,0.0,292.5
1.167,simultaneous_pose,305.5,0.0,305.5
1.17,simultaneous_pose,305.5,0.0,305.5
1.173,simultaneous_pose,286.0,0.0,286.0
1.175,simultaneous_pose,253.5,0.0,253.5
1.178,simultaneous_pose,266.5,0.0,266.5
1.18,simultaneous_pose,208.0,0.0,208.0
1.183,simultaneous_pose,208.0,0.0,208.0
1.185,simultaneous_pose,214.5,0.0,214.5
1.188,simultaneous_pose,182.0,0.0,182.0
1.191,simultaneous_pose,195.0,0.0,195.0
1.193,simultaneous_pose,156.0,0.0,156.0
1.196,simultaneous_pose,188.5,0.0,188.5
1.198,simultaneous_pose,136.5,0.0,136.5
1.201,simultaneous_pose,143.0,0.0,143.0
1.203,simultaneous_pose,156.0,0.0,156.0
1.206,simultaneous_pose,162.5,0.0,162.5
1.209,simultaneous_pose,156.0,0.0,156.0
1.211,simultaneous_pose,149.5,0.0,149.5
1.214,simultaneous_pose,136.5,0.0,136.5
1.216,simultaneous_pose,136.5,6.5,143.0
1.219,simultaneous_pose,117.0,0.0,117.0
1.221,simultaneous_pose,110.5,0.0,110.5
1.224,simultaneous_pose,130.0,0.0,130.0
1.227,simultaneous_pose,143.0,0.0,143.0
1.229,simultaneous_pose,117.0,0.0,117.0
1.232,simultaneous_pose,123.5,0.0,123.5
1.234,simultaneous_pose,117.0,0.0,117.0
1.237,simultaneous_pose,110.5,0.0,110.5
1.239,simultaneous_pose,117.0,0.0,117.0
1.242,simultaneous_pose,97.5,0.0,97.5
1.245,simultaneous_pose,110.5,0.0,110.5
1.247,simultaneous_pose,123.5,0.0,123.5
1.25,simultaneous_pose,104.0,0.0,104.0
1.252,simultaneous_pose,110.5,0.0,110.5
1.255,simultaneous_pose,91.0,0.0,91.0
1.257,simultaneous_pose,104.0,0.0,104.0
1.26,simultaneous_pose,104.0,0.0,104.0
1.263,simultaneous_pose,104.0,0.0,104.0
1.265,simultaneous_pose,110.5,0.0,110.5
1.268,simultaneous_pose,110.5,0.0,110.5
1.27,simultaneous_pose,91.0,0.0,91.0
1.273,simultaneous_pose,117.0,0.0,117.0
1.275,simultaneous_pose,110.5,0.0,110.5
1.278,simultaneous_pose,97.5,0.0,97.5
1.281,simultaneous_pose,123.5,0.0,123.5
1.283,simultaneous_pose,123.5,0.0,123.5
1.286,simultaneous_pose,97.5,0.0,97.5
1.288,simultaneous_pose,91.0,0.0,91.0
1.291,simultaneous_pose,104.0,0.0,104.0
1.293,simultaneous_pose,104.0,0.0,104.0
1.296,simultaneous_pose,104.0,0.0,104.0
1.299,simultaneous_pose,110.5,0.0,110.5
1.301,simultaneous_pose,104.0,0.0,104.0
1.304,simultaneous_pose,104.0,0.0,104.0
1.306,simultaneous_pose,110.5,0.0,110.5
1.309,simultaneous_pose,130.0,0.0,130.0
1.311,simultaneous_pose,104.0,0.0,104.0
1.314,simultaneous_pose,97.5,0.0,97.5
1.317,simultaneous_pose,104.0,6.5,110.5
1.319,simultaneous_pose,104.0,13.0,117.0
1.322,simultaneous_pose,91.0,0.0,91.0
1.324,simultaneous_pose,97.5,6.5,104.0
1.327,simultaneous_pose,91.0,0.0,91.0
1.329,simultaneous_pose,117.0,0.0,117.0
1.332,simultaneous_pose,123.5,6.5,130.0
1.335,simultaneous_pose,97.5,6.5,104.0
1.337,simultaneous_pose,110.5,0.0,110.5
1.34,simultaneous_pose,97.5,0.0,97.5
1.342,simultaneous_pose,84.5,0.0,84.5
1.345,simultaneous_pose,117.0,0.0,117.0
1.347,simultaneous_pose,123.5,0.0,123.5
1.35,simultaneous_pose,130.0,0.0,130.0
1.353,simultaneous_pose,169.0,0.0,169.0
1.355,simultaneous_pose,117.0,0.0,117.0
1.358,simultaneous_pose,123.5,0.0,123.5
1.36,simultaneous_pose,104.0,0.0,104.0
1.363,simultaneous_pose,117.0,0.0,117.0
1.365,simultaneous_pose,110.5,0.0,110.5
1.368,simultaneous_pose,117.0,6.5,123.5
1.371,simultaneous_pose,130.0,0.0,130.0
1.373,simultaneous_pose,136.5,0.0,136.5
1.376,simultaneous_pose,123.5,0.0,123.5
1.378,simultaneous_pose,123.5,0.0,123.5
1.381,simultaneous_pose,130.0,0.0,130.0
1.383,simultaneous_pose,123.5,0.0,123.5
1.386,simultaneous_pose,136.5,0.0,136.5
1.389,simultaneous_pose,136.5,0.0,136.5
1.391,simultaneous_pose,149.5,0.0,149.5
1.394,simultaneous_pose,162.5,0.0,162.5
1.396,simultaneous_pose,136.5,0.0,136.5
1.399,simultaneous_pose,130.0,0.0,130.0
1.401,simultaneous_pose,130.0,0.0,130.0
1.404,simultaneous_pose,117.0,0.0,117.0
1.407,simultaneous_pose,123.5,0.0,123.5
1.409,simultaneous_pose,143.0,0.0,143.0
1.412,simultaneous_pose,143.0,0.0,143.0
1.414,simultaneous_pose,130.0,0.0,130.0
1.417,simultaneous_pose,136.5,0.0,136.5
1.419,simultaneous_pose,136.5,0.0,136.5
1.422,simultaneous_pose,136.5,0.0,136.5
1.425,simultaneous_pose,130.0,0.0,130.0
1.427,simultaneous_pose,136.5,0.0,136.5
1.43,simultaneous_pose,136.5,0.0,136.5
1.432,simultaneous_pose,149.5,0.0,149.5
1.435,simultaneous_pose,117.0,0.0,117.0
1.437,simultaneous_pose,156.0,0.0,156.0
1.44,simultaneous_pose,149.5,0.0,149.5
