elapsed_s,phase,arms_ma,head_ma,total_ma
0.161,simultaneous_pose,208.0,0.0,208.0
0.164,simultaneous_pose,273.0,0.0,273.0
0.167,simultaneous_pose,240.5,0.0,240.5
0.17,simultaneous_pose,234.0,0.0,234.0
0.172,simultaneous_pose,214.5,0.0,214.5
0.175,simultaneous_pose,247.0,0.0,247.0
0.178,simultaneous_pose,247.0,0.0,247.0
0.181,simultaneous_pose,299.0,0.0,299.0
0.184,simultaneous_pose,273.0,0.0,273.0
0.186,simultaneous_pose,286.0,0.0,286.0
0.189,simultaneous_pose,273.0,0.0,273.0
0.192,simultaneous_pose,273.0,0.0,273.0
0.195,simultaneous_pose,279.5,0.0,279.5
0.198,simultaneous_pose,247.0,6.5,253.5
0.2,simultaneous_pose,247.0,0.0,247.0
0.203,simultaneous_pose,286.0,0.0,286.0
0.206,simultaneous_pose,279.5,0.0,279.5
0.209,simultaneous_pose,312.0,0.0,312.0
0.212,simultaneous_pose,292.5,0.0,292.5
0.215,simultaneous_pose,279.5,0.0,279.5
0.217,simultaneous_pose,273.0,0.0,273.0
0.22,simultaneous_pose,247.0,0.0,247.0
0.223,simultaneous_pose,292.5,0.0,292.5
0.226,simultaneous_pose,325.0,0.0,325.0
0.229,simultaneous_pose,305.5,0.0,305.5
0.231,simultaneous_pose,292.5,0.0,292.5
0.234,simultaneous_pose,338.0,0.0,338.0
0.237,simultaneous_pose,286.0,0.0,286.0
0.24,simultaneous_pose,266.5,0.0,266.5
0.242,simultaneous_pose,279.5,0.0,279.5
0.245,simultaneous_pose,279.5,0.0,279.5
0.248,simultaneous_pose,299.0,0.0,299.0
0.251,simultaneous_pose,312.0,0.0,312.0
0.253,simultaneous_pose,299.0,0.0,299.0
0.256,simultaneous_pose,325.0,0.0,325.0
0.259,simultaneous_pose,338.0,0.0,338.0
0.262,simultaneous_pose,344.5,0.0,344.5
0.264,simultaneous_pose,318.5,0.0,318.5
0.267,simultaneous_pose,344.5,0.0,344.5
0.27,simultaneous_pose,331.5,0.0,331.5
0.273,simultaneous_pose,396.5,0.0,396.5
0.275,simultaneous_pose,364.0,0.0,364.0
0.278,simultaneous_pose,364.0,0.0,364.0
0.281,simultaneous_pose,318.5,6.5,325.0
0.283,simultaneous_pose,357.5,0.0,357.5
0.286,simultaneous_pose,364.0,0.0,364.0
0.289,simultaneous_pose,351.0,0.0,351.0
0.292,simultaneous_pose,338.0,0.0,338.0
0.294,simultaneous_pose,325.0,0.0,325.0
0.297,simultaneous_pose,351.0,0.0,351.0
0.3,simultaneous_pose,357.5,0.0,357.5
0.303,simultaneous_pose,338.0,0.0,338.0
0.305,simultaneous_pose,370.5,0.0,370.5
0.308,simultaneous_pose,377.0,0.0,377.0
0.311,simultaneous_pose,377.0,0.0,377.0
0.313,simultaneous_pose,383.5,0.0,383.5
0.316,simultaneous_pose,377.0,0.0,377.0
0.319,simultaneous_pose,390.0,0.0,390.0
0.322,simultaneous_pose,351.0,0.0,351.0
0.324,simultaneous_pose,370.5,0.0,370.5
0.327,simultaneous_pose,377.0,0.0,377.0
0.33,simultaneous_pose,377.0,0.0,377.0
0.332,simultaneous_pose,383.5,0.0,383.5
0.335,simultaneous_pose,370.5,0.0,370.5
0.338,simultaneous_pose,429.0,0.0,429.0
0.34,simultaneous_pose,396.5,0.0,396.5
0.343,simultaneous_pose,351.0,0.0,351.0
0.345,simultaneous_pose,370.5,0.0,370.5
0.348,simultaneous_pose,409.5,0.0,409.5
0.351,simultaneous_pose,390.0,0.0,390.0
0.354,simultaneous_pose,325.0,0.0,325.0
0.356,simultaneous_pose,351.0,0.0,351.0
0.359,simultaneous_pose,351.0,0.0,351.0
0.362,simultaneous_pose,357.5,0.0,357.5
0.364,simultaneous_pose,390.0,6.5,396.5
0.367,simultaneous_pose,364.0,0.0,364.0
0.37,simultaneous_pose,370.5,0.0,370.5
0.372,simultaneous_pose,364.0,0.0,364.0
0.375,simultaneous_pose,344.5,6.5,351.0
0.377,simultaneous_pose,351.0,6.5,357.5
0.38,simultaneous_pose,364.0,6.5,370.5
0.383,simultaneous_pose,338.0,0.0,338.0
0.385,simultaneous_pose,351.0,0.0,351.0
0.388,simultaneous_pose,331.5,6.5,338.0
0.391,simultaneous_pose,325.0,0.0,325.0
0.394,simultaneous_pose,312.0,0.0,312.0
0.396,simultaneous_pose,312.0,0.0,312.0
0.399,simultaneous_pose,312.0,0.0,312.0
0.401,simultaneous_pose,299.0,0.0,299.0
0.404,simultaneous_pose,312.0,0.0,312.0
0.407,simultaneous_pose,299.0,0.0,299.0
0.409,simultaneous_pose,312.0,0.0,312.0
0.412,simultaneous_pose,286.0,0.0,286.0
0.415,simultaneous_pose,292.5,0.0,292.5
0.418,simultaneous_pose,273.0,0.0,273.0
0.42,simultaneous_pose,305.5,0.0,305.5
0.423,simultaneous_pose,279.5,0.0,279.5
0.425,simultaneous_pose,266.5,0.0,266.5
0.428,simultaneous_pose,279.5,0.0,279.5
0.431,simultaneous_pose,273.0,0.0,273.0
0.433,simultaneous_pose,273.0,0.0,273.0
0.436,simultaneous_pose,273.0,0.0,273.0
0.439,simultaneous_pose,266.5,0.0,266.5
0.441,simultaneous_pose,260.0,0.0,260.0
0.444,simultaneous_pose,266.5,0.0,266.5
0.447,simultaneous_pose,292.5,0.0,292.5
0.449,simultaneous_pose,292.5,0.0,292.5
0.452,simultaneous_pose,299.0,0.0,299.0
0.454,simultaneous_pose,299.0,0.0,299.0
0.457,simultaneous_pose,299.0,0.0,299.0
0.459,simultaneous_pose,286.0,0.0,286.0
0.462,simultaneous_pose,299.0,0.0,299.0
0.465,simultaneous_pose,260.0,0.0,260.0
0.467,simultaneous_pose,279.5,0.0,279.5
0.47,simultaneous_pose,260.0,0.0,260.0
0.472,simultaneous_pose,240.5,0.0,240.5
0.475,simultaneous_pose,253.5,0.0,253.5
0.478,simultaneous_pose,247.0,0.0,247.0
0.481,simultaneous_pose,266.5,0.0,266.5
0.483,simultaneous_pose,266.5,0.0,266.5
0.486,simultaneous_pose,253.5,0.0,253.5
0.488,simultaneous_pose,253.5,0.0,253.5
0.491,simultaneous_pose,292.5,0.0,292.5
0.494,simultaneous_pose,253.5,0.0,253.5
0.496,simultaneous_pose,253.5,0.0,253.5
0.499,simultaneous_pose,273.0,0.0,273.0
0.501,simultaneous_pose,286.0,0.0,286.0
0.504,simultaneous_pose,292.5,0.0,292.5
0.507,simultaneous_pose,273.0,0.0,273.0
0.509,simultaneous_pose,286.0,0.0,286.0
0.512,simultaneous_pose,266.5,0.0,266.5
0.515,simultaneous_pose,260.0,0.0,260.0
0.517,simultaneous_pose,266.5,0.0,266.5
0.52,simultaneous_pose,260.0,0.0,260.0
0.522,simultaneous_pose,286.0,0.0,286.0
0.525,simultaneous_pose,266.5,0.0,266.5
0.527,simultaneous_pose,266.5,0.0,266.5
0.53,simultaneous_pose,253.5,0.0,253.5
0.533,simultaneous_pose,253.5,0.0,253.5
0.535,simultaneous_pose,253.5,0.0,253.5
0.538,simultaneous_pose,266.5,0.0,266.5
0.541,simultaneous_pose,260.0,0.0,260.0
0.543,simultaneous_pose,253.5,0.0,253.5
0.546,simultaneous_pose,260.0,0.0,260.0
0.549,simultaneous_pose,266.5,0.0,266.5
0.551,simultaneous_pose,260.0,0.0,260.0
0.554,simultaneous_pose,260.0,0.0,260.0
0.556,simultaneous_pose,273.0,0.0,273.0
0.559,simultaneous_pose,305.5,0.0,305.5
0.562,simultaneous_pose,292.5,6.5,299.0
0.565,simultaneous_pose,292.5,0.0,292.5
0.567,simultaneous_pose,279.5,0.0,279.5
0.57,simultaneous_pose,286.0,0.0,286.0
0.572,simultaneous_pose,292.5,0.0,292.5
0.575,simultaneous_pose,292.5,0.0,292.5
0.577,simultaneous_pose,312.0,0.0,312.0
0.58,simultaneous_pose,279.5,0.0,279.5
0.583,simultaneous_pose,286.0,0.0,286.0
0.585,simultaneous_pose,305.5,0.0,305.5
0.588,simultaneous_pose,279.5,0.0,279.5
0.59,simultaneous_pose,273.0,0.0,273.0
0.593,simultaneous_pose,286.0,0.0,286.0
0.596,simultaneous_pose,273.0,0.0,273.0
0.598,simultaneous_pose,286.0,0.0,286.0
0.601,simultaneous_pose,286.0,0.0,286.0
0.604,simultaneous_pose,273.0,0.0,273.0
0.606,simultaneous_pose,253.5,0.0,253.5
0.609,simultaneous_pose,247.0,0.0,247.0
0.611,simultaneous_pose,253.5,0.0,253.5
0.614,simultaneous_pose,247.0,0.0,247.0
0.617,simultaneous_pose,234.0,0.0,234.0
0.62,simultaneous_pose,260.0,6.5,266.5
0.622,simultaneous_pose,234.0,0.0,234.0
0.625,simultaneous_pose,234.0,0.0,234.0
0.627,simultaneous_pose,247.0,0.0,247.0
0.63,simultaneous_pose,247.0,0.0,247.0
0.632,simultaneous_pose,214.5,0.0,214.5
0.635,simultaneous_pose,266.5,0.0,266.5
0.638,simultaneous_pose,247.0,0.0,247.0
0.64,simultaneous_pose,266.5,0.0,266.5
0.643,simultaneous_pose,240.5,0.0,240.5
0.646,simultaneous_pose,247.0,0.0,247.0
0.648,simultaneous_pose,260.0,0.0,260.0
0.651,simultaneous_pose,240.5,0.0,240.5
0.653,simultaneous_pose,273.0,0.0,273.0
0.656,simultaneous_pose,260.0,0.0,260.0
0.659,simultaneous_pose,240.5,0.0,240.5
0.661,simultaneous_pose,253.5,0.0,253.5
0.664,simultaneous_pose,286.0,0.0,286.0
0.666,simultaneous_pose,260.0,0.0,260.0
0.669,simultaneous_pose,234.0,0.0,234.0
0.672,simultaneous_pose,260.0,0.0,260.0
0.674,simultaneous_pose,292.5,0.0,292.5
0.677,simultaneous_pose,299.0,0.0,299.0
0.679,simultaneous_pose,299.0,0.0,299.0
0.682,simultaneous_pose,253.5,0.0,253.5
0.685,simultaneous_pose,260.0,0.0,260.0
0.687,simultaneous_pose,260.0,0.0,260.0
0.69,simultaneous_pose,279.5,6.5,286.0
0.692,simultaneous_pose,247.0,0.0,247.0
0.695,simultaneous_pose,253.5,0.0,253.5
0.698,simultaneous_pose,260.0,0.0,260.0
0.7,simultaneous_pose,292.5,0.0,292.5
0.703,simultaneous_pose,234.0,0.0,234.0
0.705,simultaneous_pose,221.0,0.0,221.0
0.708,simultaneous_pose,253.5,0.0,253.5
0.71,simultaneous_pose,247.0,0.0,247.0
0.713,simultaneous_pose,260.0,0.0,260.0
0.716,simultaneous_pose,253.5,0.0,253.5
0.718,simultaneous_pose,260.0,0.0,260.0
0.721,simultaneous_pose,279.5,0.0,279.5
0.723,simultaneous_pose,279.5,0.0,279.5
0.726,simultaneous_pose,266.5,0.0,266.5
0.728,simultaneous_pose,279.5,0.0,279.5
0.731,simultaneous_pose,292.5,0.0,292.5
0.734,simultaneous_pose,279.5,0.0,279.5
0.736,simultaneous_pose,279.5,0.0,279.5
0.739,simultaneous_pose,299.0,0.0,299.0
0.741,simultaneous_pose,266.5,0.0,266.5
0.744,simultaneous_pose,292.5,0.0,292.5
0.746,simultaneous_pose,273.0,0.0,273.0
0.749,simultaneous_pose,273.0,0.0,273.0
0.752,simultaneous_pose,286.0,0.0,286.0
0.754,simultaneous_pose,312.0,0.0,312.0
0.757,simultaneous_pose,331.5,0.0,331.5
0.759,simultaneous_pose,286.0,0.0,286.0
0.762,simultaneous_pose,286.0,0.0,286.0
0.764,simultaneous_pose,292.5,0.0,292.5
0.767,simultaneous_pose,260.0,0.0,260.0
0.77,simultaneous_pose,286.0,0.0,286.0
0.772,simultaneous_pose,299.0,0.0,299.0
0.775,simultaneous_pose,325.0,0.0,325.0
0.777,simultaneous_pose,286.0,0.0,286.0
0.78,simultaneous_pose,312.0,0.0,312.0
0.782,simultaneous_pose,312.0,0.0,312.0
0.785,simultaneous_pose,266.5,0.0,266.5
0.788,simultaneous_pose,305.5,0.0,305.5
0.79,simultaneous_pose,292.5,0.0,292.5
0.793,simultaneous_pose,292.5,0.0,292.5
0.795,simultaneous_pose,286.0,0.0,286.0
0.798,simultaneous_pose,305.5,0.0,305.5
0.8,simultaneous_pose,286.0,0.0,286.0
0.803,simultaneous_pose,305.5,0.0,305.5
0.806,simultaneous_pose,279.5,0.0,279.5
0.808,simultaneous_pose,273.0,0.0,273.0
0.811,simultaneous_pose,286.0,0.0,286.0
0.813,simultaneous_pose,312.0,0.0,312.0
0.816,simultaneous_pose,318.5,0.0,318.5
0.818,simultaneous_pose,305.5,0.0,305.5
0.821,simultaneous_pose,292.5,0.0,292.5
0.824,simultaneous_pose,292.5,0.0,292.5
0.826,simultaneous_pose,286.0,0.0,286.0
0.829,simultaneous_pose,312.0,0.0,312.0
0.831,simultaneous_pose,266.5,0.0,266.5
0.834,simultaneous_pose,305.5,0.0,305.5
0.836,simultaneous_pose,292.5,0.0,292.5
0.839,simultaneous_pose,331.5,0.0,331.5
0.842,simultaneous_pose,312.0,0.0,312.0
0.844,simultaneous_pose,279.5,0.0,279.5
0.847,simultaneous_pose,325.0,0.0,325.0
0.849,simultaneous_pose,305.5,0.0,305.5
0.852,simultaneous_pose,318.5,0.0,318.5
0.854,simultaneous_pose,273.0,0.0,273.0
0.857,simultaneous_pose,325.0,0.0,325.0
0.86,simultaneous_pose,292.5,0.0,292.5
0.862,simultaneous_pose,305.5,0.0,305.5
0.865,simultaneous_pose,325.0,0.0,325.0
0.867,simultaneous_pose,312.0,0.0,312.0
0.87,simultaneous_pose,305.5,0.0,305.5
0.873,simultaneous_pose,299.0,0.0,299.0
0.875,simultaneous_pose,253.5,0.0,253.5
0.878,simultaneous_pose,286.0,0.0,286.0
0.88,simultaneous_pose,299.0,0.0,299.0
0.883,simultaneous_pose,312.0,0.0,312.0
0.886,simultaneous_pose,286.0,0.0,286.0
0.888,simultaneous_pose,299.0,0.0,299.0
0.891,simultaneous_pose,286.0,0.0,286.0
0.893,simultaneous_pose,318.5,0.0,318.5
0.896,simultaneous_pose,305.5,0.0,305.5
0.898,simultaneous_pose,279.5,0.0,279.5
0.901,simultaneous_pose,299.0,0.0,299.0
0.903,simultaneous_pose,338.0,0.0,338.0
0.906,simultaneous_pose,286.0,0.0,286.0
0.909,simultaneous_pose,299.0,0.0,299.0
0.911,simultaneous_pose,312.0,0.0,312.0
0.914,simultaneous_pose,318.5,0.0,318.5
0.916,simultaneous_pose,286.0,0.0,286.0
0.919,simultaneous_pose,273.0,0.0,273.0
0.921,simultaneous_pose,338.0,0.0,338.0
0.924,simultaneous_pose,325.0,0.0,325.0
0.927,simultaneous_pose,331.5,0.0,331.5
0.929,simultaneous_pose,338.0,0.0,338.0
0.932,simultaneous_pose,318.5,0.0,318.5
0.934,simultaneous_pose,279.5,0.0,279.5
0.937,simultaneous_pose,312.0,0.0,312.0
0.939,simultaneous_pose,305.5,0.0,305.5
0.942,simultaneous_pose,299.0,0.0,299.0
0.945,simultaneous_pose,312.0,0.0,312.0
0.947,simultaneous_pose,305.5,0.0,305.5
0.95,simultaneous_pose,312.0,0.0,312.0
0.952,simultaneous_pose,312.0,0.0,312.0
0.955,simultaneous_pose,286.0,0.0,286.0
0.957,simultaneous_pose,299.0,0.0,299.0
0.96,simultaneous_pose,292.5,0.0,292.5
0.963,simultaneous_pose,279.5,0.0,279.5
0.965,simultaneous_pose,292.5,0.0,292.5
0.968,simultaneous_pose,286.0,0.0,286.0
0.97,simultaneous_pose,318.5,0.0,318.5
0.973,simultaneous_pose,318.5,0.0,318.5
0.975,simultaneous_pose,273.0,0.0,273.0
0.978,simultaneous_pose,305.5,0.0,305.5
0.981,simultaneous_pose,273.0,0.0,273.0
0.983,simultaneous_pose,305.5,0.0,305.5
0.986,simultaneous_pose,305.5,0.0,305.5
0.988,simultaneous_pose,325.0,0.0,325.0
0.991,simultaneous_pose,305.5,0.0,305.5
0.994,simultaneous_pose,279.5,0.0,279.5
0.996,simultaneous_pose,344.5,0.0,344.5
0.999,simultaneous_pose,305.5,0.0,305.5
1.001,simultaneous_pose,318.5,0.0,318.5
1.004,simultaneous_pose,344.5,0.0,344.5
1.006,simultaneous_pose,312.0,0.0,312.0
1.009,simultaneous_pose,344.5,0.0,344.5
1.011,simultaneous_pose,312.0,0.0,312.0
1.014,simultaneous_pose,344.5,0.0,344.5
1.017,simultaneous_pose,305.5,0.0,305.5
1.019,simultaneous_pose,344.5,0.0,344.5
1.022,simultaneous_pose,338.0,0.0,338.0
1.024,simultaneous_pose,331.5,0.0,331.5
1.027,simultaneous_pose,299.0,0.0,299.0
1.029,simultaneous_pose,331.5,0.0,331.5
1.032,simultaneous_pose,266.5,0.0,266.5
1.035,simultaneous_pose,318.5,0.0,318.5
1.037,simultaneous_pose,292.5,0.0,292.5
1.04,simultaneous_pose,292.5,0.0,292.5
1.042,simultaneous_pose,273.0,0.0,273.0
1.045,simultaneous_pose,279.5,0.0,279.5
1.047,simultaneous_pose,260.0,0.0,260.0
1.05,simultaneous_pose,292.5,0.0,292.5
1.053,simultaneous_pose,260.0,0.0,260.0
1.055,simultaneous_pose,318.5,0.0,318.5
1.058,simultaneous_pose,253.5,0.0,253.5
1.06,simultaneous_pose,292.5,0.0,292.5
1.063,simultaneous_pose,279.5,0.0,279.5
1.066,simultaneous_pose,266.5,0.0,266.5
1.068,simultaneous_pose,266.5,0.0,266.5
1.071,simultaneous_pose,266.5,0.0,266.5
1.073,simultaneous_pose,273.0,0.0,273.0
1.076,simultaneous_pose,312.0,0.0,312.0
1.078,simultaneous_pose,325.0,0.0,325.0
1.081,simultaneous_pose,338.0,0.0,338.0
1.084,simultaneous_pose,279.5,0.0,279.5
1.086,simultaneous_pose,299.0,0.0,299.0
1.089,simultaneous_pose,279.5,0.0,279.5
1.091,simultaneous_pose,299.0,0.0,299.0
1.094,simultaneous_pose,286.0,0.0,286.0
1.096,simultaneous_pose,292.5,0.0,292.5
1.099,simultaneous_pose,331.5,0.0,331.5
1.102,simultaneous_pose,292.5,0.0,292.5
1.104,simultaneous_pose,312.0,0.0,312.0
1.107,simultaneous_pose,292.5,0.0,292.5
1.109,simultaneous_pose,299.0,6.5,305.5
1.112,simultaneous_pose,299.0,0.0,299.0
1.114,simultaneous_pose,325.0,0.0,325.0
1.117,simultaneous_pose,325.0,0.0,325.0
1.119,simultaneous_pose,286.0,0.0,286.0
1.122,simultaneous_pose,286.0,0.0,286.0
1.125,simultaneous_pose,318.5,0.0,318.5
1.127,simultaneous_pose,312.0,0.0,312.0
1.13,simultaneous_pose,338.0,0.0,338.0
1.132,simultaneous_pose,292.5,0.0,292.5
1.135,simultaneous_pose,299.0,0.0,299.0
1.137,simultaneous_pose,299.0,0.0,299.0
1.14,simultaneous_pose,312.0,0.0,312.0
1.143,simultaneous_pose,331.5,0.0,331.5
1.145,simultaneous_pose,325.0,0.0,325.0
1.148,simultaneous_pose,273.0,0.0,273.0
1.15,simultaneous_pose,318.5,0.0,318.5
1.153,simultaneous_pose,318.5,0.0,318.5
1.155,simultaneous_pose,279.5,0.0,279.5
1.158,simultaneous_pose,312.0,0.0,312.0
1.161,simultaneous_pose,318.5,0.0,318.5
1.163,simultaneous_pose,299.0,0.0,299.0
1.166,simultaneous_pose,292.5,0.0,292.5
1.168,simultaneous_pose,305.5,0.0,305.5
1.171,simultaneous_pose,299.0,0.0,299.0
1.174,simultaneous_pose,299.0,0.0,299.0
1.176,simultaneous_pose,286.0,0.0,286.0
1.179,simultaneous_pose,247.0,0.0,247.0
1.181,simultaneous_pose,234.0,0.0,234.0
1.184,simultaneous_pose,234.0,0.0,234.0
1.186,simultaneous_pose,201.5,0.0,201.5
1.189,simultaneous_pose,201.5,0.0,201.5
1.192,simultaneous_pose,182.0,0.0,182.0
1.194,simultaneous_pose,182.0,0.0,182.0
1.197,simultaneous_pose,156.0,0.0,156.0
1.199,simultaneous_pose,143.0,0.0,143.0
1.202,simultaneous_pose,156.0,0.0,156.0
1.204,simultaneous_pose,156.0,0.0,156.0
1.207,simultaneous_pose,162.5,0.0,162.5
1.209,simultaneous_pose,136.5,0.0,136.5
1.212,simultaneous_pose,156.0,0.0,156.0
1.215,simultaneous_pose,149.5,0.0,149.5
1.217,simultaneous_pose,130.0,0.0,130.0
1.22,simultaneous_pose,123.5,0.0,123.5
1.222,simultaneous_pose,123.5,0.0,123.5
1.225,simultaneous_pose,104.0,0.0,104.0
1.227,simultaneous_pose,117.0,0.0,117.0
1.23,simultaneous_pose,117.0,0.0,117.0
1.233,simultaneous_pose,110.5,0.0,110.5
1.235,simultaneous_pose,123.5,0.0,123.5
1.238,simultaneous_pose,104.0,0.0,104.0
1.24,simultaneous_pose,104.0,0.0,104.0
1.243,simultaneous_pose,97.5,0.0,97.5
1.246,simultaneous_pose,104.0,0.0,104.0
1.248,simultaneous_pose,123.5,0.0,123.5
1.251,simultaneous_pose,97.5,0.0,97.5
1.253,simultaneous_pose,104.0,0.0,104.0
1.256,simultaneous_pose,91.0,0.0,91.0
1.258,simultaneous_pose,97.5,0.0,97.5
1.261,simultaneous_pose,110.5,0.0,110.5
1.263,simultaneous_pose,104.0,0.0,104.0
1.266,simultaneous_pose,110.5,0.0,110.5
1.269,simultaneous_pose,110.5,0.0,110.5
1.271,simultaneous_pose,84.5,0.0,84.5
1.274,simultaneous_pose,104.0,0.0,104.0
1.276,simultaneous_pose,91.0,0.0,91.0
1.279,simultaneous_pose,104.0,0.0,104.0
1.281,simultaneous_pose,104.0,0.0,104.0
1.284,simultaneous_pose,97.5,0.0,97.5
1.287,simultaneous_pose,91.0,0.0,91.0
1.289,simultaneous_pose,104.0,0.0,104.0
1.292,simultaneous_pose,91.0,0.0,91.0
1.294,simultaneous_pose,84.5,0.0,84.5
1.297,simultaneous_pose,97.5,0.0,97.5
1.3,simultaneous_pose,110.5,0.0,110.5
1.302,simultaneous_pose,91.0,0.0,91.0
1.305,simultaneous_pose,91.0,0.0,91.0
1.307,simultaneous_pose,97.5,0.0,97.5
1.31,simultaneous_pose,110.5,0.0,110.5
1.313,simultaneous_pose,97.5,0.0,97.5
1.315,simultaneous_pose,110.5,0.0,110.5
1.318,simultaneous_pose,97.5,0.0,97.5
1.321,simultaneous_pose,97.5,0.0,97.5
1.323,simultaneous_pose,91.0,0.0,91.0
1.326,simultaneous_pose,97.5,0.0,97.5
1.328,simultaneous_pose,110.5,0.0,110.5
1.331,simultaneous_pose,71.5,0.0,71.5
1.333,simultaneous_pose,110.5,0.0,110.5
1.336,simultaneous_pose,104.0,0.0,104.0
1.339,simultaneous_pose,84.5,0.0,84.5
1.341,simultaneous_pose,104.0,0.0,104.0
1.344,simultaneous_pose,84.5,0.0,84.5
1.346,simultaneous_pose,104.0,0.0,104.0
1.349,simultaneous_pose,117.0,0.0,117.0
1.351,simultaneous_pose,117.0,0.0,117.0
1.354,simultaneous_pose,117.0,0.0,117.0
1.356,simultaneous_pose,110.5,0.0,110.5
1.359,simultaneous_pose,123.5,0.0,123.5
1.362,simultaneous_pose,123.5,0.0,123.5
1.364,simultaneous_pose,136.5,0.0,136.5
1.367,simultaneous_pose,123.5,0.0,123.5
1.369,simultaneous_pose,130.0,0.0,130.0
1.372,simultaneous_pose,149.5,0.0,149.5
1.375,simultaneous_pose,117.0,0.0,117.0
1.377,simultaneous_pose,130.0,0.0,130.0
1.38,simultaneous_pose,123.5,0.0,123.5
1.382,simultaneous_pose,143.0,0.0,143.0
1.385,simultaneous_pose,143.0,0.0,143.0
1.387,simultaneous_pose,117.0,0.0,117.0
1.39,simultaneous_pose,143.0,0.0,143.0
1.392,simultaneous_pose,123.5,0.0,123.5
1.395,simultaneous_pose,136.5,0.0,136.5
1.398,simultaneous_pose,123.5,0.0,123.5
1.4,simultaneous_pose,117.0,0.0,117.0
1.403,simultaneous_pose,123.5,0.0,123.5
1.405,simultaneous_pose,123.5,0.0,123.5
1.408,simultaneous_pose,130.0,0.0,130.0
1.41,simultaneous_pose,136.5,0.0,136.5
1.413,simultaneous_pose,136.5,0.0,136.5
1.416,simultaneous_pose,143.0,0.0,143.0
1.418,simultaneous_pose,136.5,0.0,136.5
1.421,simultaneous_pose,130.0,0.0,130.0
1.423,simultaneous_pose,104.0,0.0,104.0
1.426,simultaneous_pose,117.0,0.0,117.0
1.429,simultaneous_pose,110.5,0.0,110.5
1.431,simultaneous_pose,130.0,0.0,130.0
1.434,simultaneous_pose,136.5,0.0,136.5
1.436,simultaneous_pose,143.0,0.0,143.0
1.439,simultaneous_pose,136.5,0.0,136.5
1.441,simultaneous_pose,149.5,0.0,149.5
1.444,simultaneous_pose,123.5,0.0,123.5
1.447,simultaneous_pose,162.5,0.0,162.5
1.449,simultaneous_pose,143.0,0.0,143.0
1.452,simultaneous_pose,117.0,0.0,117.0
1.454,simultaneous_pose,143.0,0.0,143.0
1.457,simultaneous_pose,123.5,0.0,123.5
1.459,simultaneous_pose,143.0,0.0,143.0
1.462,simultaneous_pose,136.5,0.0,136.5
1.464,simultaneous_pose,162.5,0.0,162.5
1.467,simultaneous_pose,143.0,0.0,143.0
1.47,simultaneous_pose,117.0,0.0,117.0
1.472,simultaneous_pose,117.0,0.0,117.0
