elapsed_s,phase,arms_ma,head_ma,total_ma
0.148,simultaneous_pose,240.5,0.0,240.5
0.151,simultaneous_pose,221.0,0.0,221.0
0.153,simultaneous_pose,221.0,0.0,221.0
0.156,simultaneous_pose,234.0,0.0,234.0
0.159,simultaneous_pose,221.0,0.0,221.0
0.161,simultaneous_pose,214.5,0.0,214.5
0.164,simultaneous_pose,260.0,0.0,260.0
0.167,simultaneous_pose,234.0,0.0,234.0
0.169,simultaneous_pose,253.5,0.0,253.5
0.172,simultaneous_pose,221.0,0.0,221.0
0.174,simultaneous_pose,214.5,0.0,214.5
0.177,simultaneous_pose,240.5,0.0,240.5
0.18,simultaneous_pose,253.5,0.0,253.5
0.182,simultaneous_pose,260.0,0.0,260.0
0.185,simultaneous_pose,266.5,0.0,266.5
0.187,simultaneous_pose,273.0,0.0,273.0
0.19,simultaneous_pose,240.5,0.0,240.5
0.193,simultaneous_pose,266.5,0.0,266.5
0.195,simultaneous_pose,253.5,0.0,253.5
0.198,simultaneous_pose,247.0,0.0,247.0
0.2,simultaneous_pose,260.0,0.0,260.0
0.203,simultaneous_pose,305.5,0.0,305.5
0.205,simultaneous_pose,253.5,0.0,253.5
0.208,simultaneous_pose,253.5,0.0,253.5
0.211,simultaneous_pose,286.0,0.0,286.0
0.213,simultaneous_pose,273.0,0.0,273.0
0.216,simultaneous_pose,247.0,0.0,247.0
0.219,simultaneous_pose,247.0,0.0,247.0
0.221,simultaneous_pose,273.0,0.0,273.0
0.224,simultaneous_pose,312.0,0.0,312.0
0.226,simultaneous_pose,292.5,0.0,292.5
0.229,simultaneous_pose,299.0,0.0,299.0
0.232,simultaneous_pose,286.0,0.0,286.0
0.234,simultaneous_pose,331.5,0.0,331.5
0.237,simultaneous_pose,292.5,0.0,292.5
0.239,simultaneous_pose,325.0,0.0,325.0
0.242,simultaneous_pose,312.0,0.0,312.0
0.244,simultaneous_pose,299.0,0.0,299.0
0.247,simultaneous_pose,299.0,0.0,299.0
0.25,simultaneous_pose,305.5,0.0,305.5
0.252,simultaneous_pose,318.5,0.0,318.5
0.255,simultaneous_pose,344.5,0.0,344.5
0.257,simultaneous_pose,325.0,0.0,325.0
0.26,simultaneous_pose,338.0,0.0,338.0
0.262,simultaneous_pose,357.5,0.0,357.5
0.265,simultaneous_pose,357.5,0.0,357.5
0.268,simultaneous_pose,396.5,0.0,396.5
0.27,simultaneous_pose,377.0,0.0,377.0
0.273,simultaneous_pose,351.0,0.0,351.0
0.275,simultaneous_pose,357.5,0.0,357.5
0.278,simultaneous_pose,364.0,0.0,364.0
0.281,simultaneous_pose,338.0,0.0,338.0
0.283,simultaneous_pose,377.0,0.0,377.0
0.286,simultaneous_pose,331.5,0.0,331.5
0.288,simultaneous_pose,318.5,0.0,318.5
0.291,simultaneous_pose,325.0,0.0,325.0
0.293,simultaneous_pose,351.0,0.0,351.0
0.296,simultaneous_pose,318.5,0.0,318.5
0.299,simultaneous_pose,338.0,0.0,338.0
0.301,simultaneous_pose,364.0,0.0,364.0
0.304,simultaneous_pose,364.0,0.0,364.0
0.306,simultaneous_pose,344.5,0.0,344.5
0.309,simultaneous_pose,351.0,0.0,351.0
0.312,simultaneous_pose,344.5,0.0,344.5
0.314,simultaneous_pose,370.5,0.0,370.5
0.317,simultaneous_pose,383.5,0.0,383.5
0.319,simultaneous_pose,390.0,0.0,390.0
0.322,simultaneous_pose,396.5,0.0,396.5
0.325,simultaneous_pose,383.5,0.0,383.5
0.327,simultaneous_pose,351.0,0.0,351.0
0.33,simultaneous_pose,370.5,0.0,370.5
0.332,simultaneous_pose,357.5,0.0,357.5
0.335,simultaneous_pose,383.5,0.0,383.5
0.338,simultaneous_pose,383.5,0.0,383.5
0.34,simultaneous_pose,396.5,0.0,396.5
0.343,simultaneous_pose,377.0,0.0,377.0
0.345,simultaneous_pose,383.5,0.0,383.5
0.348,simultaneous_pose,357.5,0.0,357.5
0.351,simultaneous_pose,409.5,0.0,409.5
0.353,simultaneous_pose,370.5,0.0,370.5
0.356,simultaneous_pose,357.5,0.0,357.5
0.358,simultaneous_pose,390.0,0.0,390.0
0.361,simultaneous_pose,351.0,0.0,351.0
0.363,simultaneous_pose,377.0,0.0,377.0
0.366,simultaneous_pose,383.5,0.0,383.5
0.369,simultaneous_pose,351.0,0.0,351.0
0.371,simultaneous_pose,338.0,0.0,338.0
0.374,simultaneous_pose,377.0,0.0,377.0
0.376,simultaneous_pose,370.5,0.0,370.5
0.379,simultaneous_pose,325.0,0.0,325.0
0.382,simultaneous_pose,351.0,0.0,351.0
0.384,simultaneous_pose,331.5,0.0,331.5
0.387,simultaneous_pose,331.5,6.5,338.0
0.389,simultaneous_pose,312.0,0.0,312.0
0.392,simultaneous_pose,344.5,0.0,344.5
0.394,simultaneous_pose,305.5,0.0,305.5
0.397,simultaneous_pose,338.0,0.0,338.0
0.4,simultaneous_pose,299.0,0.0,299.0
0.402,simultaneous_pose,325.0,0.0,325.0
0.405,simultaneous_pose,331.5,0.0,331.5
0.408,simultaneous_pose,286.0,0.0,286.0
0.41,simultaneous_pose,305.5,0.0,305.5
0.413,simultaneous_pose,305.5,0.0,305.5
0.416,simultaneous_pose,299.0,0.0,299.0
0.418,simultaneous_pose,318.5,0.0,318.5
0.421,simultaneous_pose,292.5,0.0,292.5
0.423,simultaneous_pose,292.5,0.0,292.5
0.426,simultaneous_pose,266.5,0.0,266.5
0.428,simultaneous_pose,273.0,0.0,273.0
0.431,simultaneous_pose,273.0,0.0,273.0
0.434,simultaneous_pose,266.5,0.0,266.5
0.436,simultaneous_pose,279.5,0.0,279.5
0.439,simultaneous_pose,292.5,0.0,292.5
0.441,simultaneous_pose,273.0,0.0,273.0
0.444,simultaneous_pose,279.5,0.0,279.5
0.447,simultaneous_pose,273.0,0.0,273.0
0.449,simultaneous_pose,279.5,0.0,279.5
0.452,simultaneous_pose,260.0,0.0,260.0
0.454,simultaneous_pose,305.5,0.0,305.5
0.457,simultaneous_pose,292.5,0.0,292.5
0.46,simultaneous_pose,286.0,0.0,286.0
0.462,simultaneous_pose,273.0,0.0,273.0
0.465,simultaneous_pose,260.0,0.0,260.0
0.467,simultaneous_pose,273.0,0.0,273.0
0.47,simultaneous_pose,260.0,0.0,260.0
0.473,simultaneous_pose,240.5,0.0,240.5
0.475,simultaneous_pose,240.5,0.0,240.5
0.478,simultaneous_pose,253.5,0.0,253.5
0.48,simultaneous_pose,266.5,0.0,266.5
0.483,simultaneous_pose,266.5,0.0,266.5
0.485,simultaneous_pose,240.5,0.0,240.5
0.488,simultaneous_pose,260.0,0.0,260.0
0.491,simultaneous_pose,286.0,0.0,286.0
0.493,simultaneous_pose,253.5,0.0,253.5
0.496,simultaneous_pose,260.0,0.0,260.0
0.498,simultaneous_pose,305.5,0.0,305.5
0.501,simultaneous_pose,260.0,0.0,260.0
0.503,simultaneous_pose,273.0,0.0,273.0
0.506,simultaneous_pose,260.0,0.0,260.0
0.509,simultaneous_pose,266.5,0.0,266.5
0.511,simultaneous_pose,266.5,0.0,266.5
0.514,simultaneous_pose,260.0,0.0,260.0
0.516,simultaneous_pose,273.0,0.0,273.0
0.519,simultaneous_pose,286.0,0.0,286.0
0.521,simultaneous_pose,266.5,0.0,266.5
0.524,simultaneous_pose,253.5,0.0,253.5
0.527,simultaneous_pose,279.5,0.0,279.5
0.529,simultaneous_pose,260.0,0.0,260.0
0.532,simultaneous_pose,273.0,0.0,273.0
0.535,simultaneous_pose,234.0,0.0,234.0
0.537,simultaneous_pose,266.5,0.0,266.5
0.54,simultaneous_pose,247.0,0.0,247.0
0.542,simultaneous_pose,292.5,0.0,292.5
0.545,simultaneous_pose,266.5,0.0,266.5
0.547,simultaneous_pose,266.5,0.0,266.5
0.55,simultaneous_pose,279.5,0.0,279.5
0.553,simultaneous_pose,286.0,0.0,286.0
0.555,simultaneous_pose,273.0,0.0,273.0
0.558,simultaneous_pose,266.5,0.0,266.5
0.56,simultaneous_pose,299.0,0.0,299.0
0.563,simultaneous_pose,299.0,0.0,299.0
0.566,simultaneous_pose,279.5,0.0,279.5
0.568,simultaneous_pose,279.5,0.0,279.5
0.571,simultaneous_pose,279.5,0.0,279.5
0.573,simultaneous_pose,292.5,0.0,292.5
0.576,simultaneous_pose,299.0,0.0,299.0
0.579,simultaneous_pose,279.5,0.0,279.5
0.581,simultaneous_pose,305.5,0.0,305.5
0.584,simultaneous_pose,279.5,0.0,279.5
0.586,simultaneous_pose,286.0,0.0,286.0
0.589,simultaneous_pose,273.0,0.0,273.0
0.591,simultaneous_pose,279.5,0.0,279.5
0.594,simultaneous_pose,266.5,0.0,266.5
0.597,simultaneous_pose,292.5,0.0,292.5
0.599,simultaneous_pose,279.5,0.0,279.5
0.602,simultaneous_pose,318.5,6.5,325.0
0.605,simultaneous_pose,299.0,0.0,299.0
0.607,simultaneous_pose,292.5,0.0,292.5
0.61,simultaneous_pose,279.5,0.0,279.5
0.612,simultaneous_pose,279.5,0.0,279.5
0.615,simultaneous_pose,273.0,0.0,273.0
0.617,simultaneous_pose,260.0,0.0,260.0
0.62,simultaneous_pose,286.0,0.0,286.0
0.623,simultaneous_pose,266.5,0.0,266.5
0.625,simultaneous_pose,260.0,0.0,260.0
0.628,simultaneous_pose,273.0,0.0,273.0
0.63,simultaneous_pose,266.5,0.0,266.5
0.633,simultaneous_pose,247.0,0.0,247.0
0.635,simultaneous_pose,240.5,0.0,240.5
0.638,simultaneous_pose,240.5,0.0,240.5
0.641,simultaneous_pose,247.0,0.0,247.0
0.643,simultaneous_pose,247.0,0.0,247.0
0.646,simultaneous_pose,253.5,0.0,253.5
0.648,simultaneous_pose,214.5,0.0,214.5
0.651,simultaneous_pose,234.0,0.0,234.0
0.654,simultaneous_pose,279.5,0.0,279.5
0.656,simultaneous_pose,260.0,0.0,260.0
0.659,simultaneous_pose,260.0,0.0,260.0
0.661,simultaneous_pose,240.5,0.0,240.5
0.664,simultaneous_pose,292.5,0.0,292.5
0.667,simultaneous_pose,234.0,0.0,234.0
0.669,simultaneous_pose,260.0,0.0,260.0
0.672,simultaneous_pose,260.0,0.0,260.0
0.674,simultaneous_pose,273.0,0.0,273.0
0.677,simultaneous_pose,305.5,0.0,305.5
0.68,simultaneous_pose,292.5,0.0,292.5
0.682,simultaneous_pose,260.0,0.0,260.0
0.685,simultaneous_pose,305.5,0.0,305.5
0.687,simultaneous_pose,253.5,0.0,253.5
0.69,simultaneous_pose,286.0,0.0,286.0
0.692,simultaneous_pose,286.0,0.0,286.0
0.695,simultaneous_pose,286.0,0.0,286.0
0.698,simultaneous_pose,286.0,0.0,286.0
0.7,simultaneous_pose,312.0,6.5,318.5
0.703,simultaneous_pose,279.5,0.0,279.5
0.705,simultaneous_pose,279.5,0.0,279.5
0.708,simultaneous_pose,260.0,0.0,260.0
0.71,simultaneous_pose,279.5,0.0,279.5
0.713,simultaneous_pose,292.5,0.0,292.5
0.716,simultaneous_pose,292.5,0.0,292.5
0.718,simultaneous_pose,266.5,0.0,266.5
0.721,simultaneous_pose,266.5,0.0,266.5
0.723,simultaneous_pose,266.5,0.0,266.5
0.726,simultaneous_pose,247.0,0.0,247.0
0.729,simultaneous_pose,240.5,0.0,240.5
0.731,simultaneous_pose,266.5,0.0,266.5
0.734,simultaneous_pose,312.0,0.0,312.0
0.736,simultaneous_pose,266.5,6.5,273.0
0.739,simultaneous_pose,279.5,6.5,286.0
0.741,simultaneous_pose,292.5,6.5,299.0
0.744,simultaneous_pose,305.5,6.5,312.0
0.747,simultaneous_pose,260.0,0.0,260.0
0.749,simultaneous_pose,279.5,0.0,279.5
0.752,simultaneous_pose,279.5,0.0,279.5
0.754,simultaneous_pose,312.0,0.0,312.0
0.757,simultaneous_pose,273.0,0.0,273.0
0.759,simultaneous_pose,312.0,6.5,318.5
0.762,simultaneous_pose,279.5,0.0,279.5
0.765,simultaneous_pose,325.0,6.5,331.5
0.767,simultaneous_pose,292.5,0.0,292.5
0.77,simultaneous_pose,286.0,0.0,286.0
0.772,simultaneous_pose,312.0,0.0,312.0
0.775,simultaneous_pose,286.0,0.0,286.0
0.778,simultaneous_pose,325.0,0.0,325.0
0.78,simultaneous_pose,312.0,0.0,312.0
0.783,simultaneous_pose,312.0,0.0,312.0
0.785,simultaneous_pose,299.0,0.0,299.0
0.788,simultaneous_pose,279.5,0.0,279.5
0.791,simultaneous_pose,266.5,0.0,266.5
0.793,simultaneous_pose,305.5,0.0,305.5
0.796,simultaneous_pose,279.5,0.0,279.5
0.798,simultaneous_pose,305.5,0.0,305.5
0.801,simultaneous_pose,279.5,0.0,279.5
0.804,simultaneous_pose,318.5,0.0,318.5
0.806,simultaneous_pose,325.0,0.0,325.0
0.809,simultaneous_pose,279.5,0.0,279.5
0.812,simultaneous_pose,266.5,0.0,266.5
0.814,simultaneous_pose,273.0,0.0,273.0
0.817,simultaneous_pose,305.5,0.0,305.5
0.819,simultaneous_pose,325.0,0.0,325.0
0.822,simultaneous_pose,318.5,0.0,318.5
0.825,simultaneous_pose,305.5,0.0,305.5
0.827,simultaneous_pose,318.5,0.0,318.5
0.83,simultaneous_pose,331.5,0.0,331.5
0.832,simultaneous_pose,273.0,0.0,273.0
0.835,simultaneous_pose,286.0,0.0,286.0
0.838,simultaneous_pose,331.5,0.0,331.5
0.84,simultaneous_pose,305.5,0.0,305.5
0.843,simultaneous_pose,305.5,0.0,305.5
0.845,simultaneous_pose,305.5,0.0,305.5
0.848,simultaneous_pose,286.0,0.0,286.0
0.85,simultaneous_pose,292.5,6.5,299.0
0.853,simultaneous_pose,266.5,0.0,266.5
0.856,simultaneous_pose,292.5,6.5,299.0
0.858,simultaneous_pose,286.0,6.5,292.5
0.861,simultaneous_pose,331.5,6.5,338.0
0.863,simultaneous_pose,286.0,0.0,286.0
0.866,simultaneous_pose,299.0,0.0,299.0
0.869,simultaneous_pose,299.0,0.0,299.0
0.871,simultaneous_pose,292.5,0.0,292.5
0.874,simultaneous_pose,292.5,0.0,292.5
0.876,simultaneous_pose,286.0,0.0,286.0
0.879,simultaneous_pose,331.5,0.0,331.5
0.881,simultaneous_pose,279.5,0.0,279.5
0.884,simultaneous_pose,286.0,0.0,286.0
0.887,simultaneous_pose,286.0,0.0,286.0
0.889,simultaneous_pose,312.0,0.0,312.0
0.892,simultaneous_pose,286.0,0.0,286.0
0.894,simultaneous_pose,312.0,0.0,312.0
0.897,simultaneous_pose,312.0,0.0,312.0
0.9,simultaneous_pose,299.0,0.0,299.0
0.902,simultaneous_pose,292.5,0.0,292.5
0.905,simultaneous_pose,331.5,0.0,331.5
0.907,simultaneous_pose,318.5,0.0,318.5
0.91,simultaneous_pose,344.5,0.0,344.5
0.913,simultaneous_pose,292.5,0.0,292.5
0.915,simultaneous_pose,292.5,0.0,292.5
0.918,simultaneous_pose,299.0,0.0,299.0
0.92,simultaneous_pose,318.5,0.0,318.5
0.923,simultaneous_pose,299.0,0.0,299.0
0.925,simultaneous_pose,331.5,0.0,331.5
0.928,simultaneous_pose,331.5,0.0,331.5
0.931,simultaneous_pose,325.0,0.0,325.0
0.933,simultaneous_pose,286.0,0.0,286.0
0.936,simultaneous_pose,318.5,0.0,318.5
0.939,simultaneous_pose,292.5,0.0,292.5
0.941,simultaneous_pose,299.0,0.0,299.0
0.944,simultaneous_pose,312.0,0.0,312.0
0.946,simultaneous_pose,305.5,0.0,305.5
0.949,simultaneous_pose,331.5,0.0,331.5
0.952,simultaneous_pose,305.5,0.0,305.5
0.954,simultaneous_pose,299.0,0.0,299.0
0.957,simultaneous_pose,292.5,0.0,292.5
0.959,simultaneous_pose,292.5,0.0,292.5
0.962,simultaneous_pose,260.0,0.0,260.0
0.964,simultaneous_pose,292.5,0.0,292.5
0.967,simultaneous_pose,286.0,0.0,286.0
0.97,simultaneous_pose,286.0,0.0,286.0
0.972,simultaneous_pose,286.0,0.0,286.0
0.975,simultaneous_pose,299.0,0.0,299.0
0.977,simultaneous_pose,273.0,0.0,273.0
0.98,simultaneous_pose,299.0,0.0,299.0
0.983,simultaneous_pose,273.0,0.0,273.0
0.985,simultaneous_pose,286.0,0.0,286.0
0.988,simultaneous_pose,279.5,0.0,279.5
0.99,simultaneous_pose,292.5,0.0,292.5
0.993,simultaneous_pose,331.5,0.0,331.5
0.996,simultaneous_pose,325.0,0.0,325.0
0.998,simultaneous_pose,325.0,0.0,325.0
1.001,simultaneous_pose,325.0,0.0,325.0
1.003,simultaneous_pose,273.0,0.0,273.0
1.006,simultaneous_pose,299.0,0.0,299.0
1.009,simultaneous_pose,292.5,0.0,292.5
1.011,simultaneous_pose,331.5,0.0,331.5
1.014,simultaneous_pose,318.5,0.0,318.5
1.016,simultaneous_pose,299.0,0.0,299.0
1.019,simultaneous_pose,305.5,0.0,305.5
1.021,simultaneous_pose,351.0,0.0,351.0
1.024,simultaneous_pose,338.0,0.0,338.0
1.027,simultaneous_pose,286.0,0.0,286.0
1.029,simultaneous_pose,292.5,0.0,292.5
1.032,simultaneous_pose,292.5,0.0,292.5
1.034,simultaneous_pose,325.0,0.0,325.0
1.037,simultaneous_pose,331.5,0.0,331.5
1.039,simultaneous_pose,305.5,0.0,305.5
1.042,simultaneous_pose,299.0,0.0,299.0
1.045,simultaneous_pose,273.0,0.0,273.0
1.047,simultaneous_pose,305.5,0.0,305.5
1.05,simultaneous_pose,266.5,0.0,266.5
1.052,simultaneous_pose,292.5,0.0,292.5
1.055,simultaneous_pose,273.0,0.0,273.0
1.058,simultaneous_pose,292.5,0.0,292.5
1.06,simultaneous_pose,305.5,0.0,305.5
1.063,simultaneous_pose,299.0,0.0,299.0
1.065,simultaneous_pose,273.0,0.0,273.0
1.068,simultaneous_pose,253.5,0.0,253.5
1.071,simultaneous_pose,305.5,0.0,305.5
1.073,simultaneous_pose,279.5,0.0,279.5
1.076,simultaneous_pose,312.0,0.0,312.0
1.078,simultaneous_pose,292.5,0.0,292.5
1.081,simultaneous_pose,299.0,0.0,299.0
1.083,simultaneous_pose,286.0,0.0,286.0
1.086,simultaneous_pose,299.0,0.0,299.0
1.089,simultaneous_pose,318.5,0.0,318.5
1.091,simultaneous_pose,292.5,0.0,292.5
1.094,simultaneous_pose,305.5,0.0,305.5
1.096,simultaneous_pose,351.0,0.0,351.0
1.099,simultaneous_pose,318.5,0.0,318.5
1.101,simultaneous_pose,299.0,0.0,299.0
1.104,simultaneous_pose,325.0,0.0,325.0
1.107,simultaneous_pose,312.0,0.0,312.0
1.109,simultaneous_pose,305.5,0.0,305.5
1.112,simultaneous_pose,286.0,0.0,286.0
1.114,simultaneous_pose,318.5,0.0,318.5
1.117,simultaneous_pose,325.0,0.0,325.0
1.12,simultaneous_pose,299.0,0.0,299.0
1.122,simultaneous_pose,312.0,0.0,312.0
1.125,simultaneous_pose,312.0,0.0,312.0
1.127,simultaneous_pose,312.0,0.0,312.0
1.13,simultaneous_pose,351.0,0.0,351.0
1.133,simultaneous_pose,299.0,0.0,299.0
1.135,simultaneous_pose,312.0,0.0,312.0
1.138,simultaneous_pose,292.5,0.0,292.5
1.141,simultaneous_pose,279.5,0.0,279.5
1.143,simultaneous_pose,357.5,0.0,357.5
1.146,simultaneous_pose,344.5,0.0,344.5
1.148,simultaneous_pose,292.5,0.0,292.5
1.151,simultaneous_pose,344.5,0.0,344.5
1.154,simultaneous_pose,305.5,6.5,312.0
1.156,simultaneous_pose,286.0,6.5,292.5
1.159,simultaneous_pose,312.0,0.0,312.0
1.161,simultaneous_pose,318.5,0.0,318.5
1.164,simultaneous_pose,273.0,0.0,273.0
1.167,simultaneous_pose,325.0,0.0,325.0
1.169,simultaneous_pose,286.0,0.0,286.0
1.172,simultaneous_pose,299.0,0.0,299.0
1.174,simultaneous_pose,312.0,6.5,318.5
1.177,simultaneous_pose,266.5,6.5,273.0
1.179,simultaneous_pose,279.5,0.0,279.5
1.182,simultaneous_pose,260.0,6.5,266.5
1.185,simultaneous_pose,227.5,6.5,234.0
1.187,simultaneous_pose,227.5,6.5,234.0
1.19,simultaneous_pose,201.5,0.0,201.5
1.192,simultaneous_pose,195.0,0.0,195.0
1.195,simultaneous_pose,188.5,0.0,188.5
1.198,simultaneous_pose,182.0,0.0,182.0
1.2,simultaneous_pose,169.0,0.0,169.0
1.203,simultaneous_pose,149.5,0.0,149.5
1.205,simultaneous_pose,156.0,0.0,156.0
1.208,simultaneous_pose,136.5,0.0,136.5
1.21,simultaneous_pose,136.5,0.0,136.5
1.213,simultaneous_pose,143.0,0.0,143.0
1.216,simultaneous_pose,130.0,0.0,130.0
1.218,simultaneous_pose,117.0,0.0,117.0
1.221,simultaneous_pose,130.0,0.0,130.0
1.224,simultaneous_pose,130.0,0.0,130.0
1.226,simultaneous_pose,104.0,0.0,104.0
1.229,simultaneous_pose,104.0,0.0,104.0
1.231,simultaneous_pose,136.5,0.0,136.5
1.234,simultaneous_pose,97.5,0.0,97.5
1.236,simultaneous_pose,123.5,0.0,123.5
1.239,simultaneous_pose,123.5,0.0,123.5
1.242,simultaneous_pose,117.0,0.0,117.0
1.244,simultaneous_pose,97.5,0.0,97.5
1.247,simultaneous_pose,117.0,0.0,117.0
1.25,simultaneous_pose,110.5,0.0,110.5
1.252,simultaneous_pose,104.0,0.0,104.0
1.255,simultaneous_pose,104.0,0.0,104.0
1.258,simultaneous_pose,110.5,0.0,110.5
1.26,simultaneous_pose,84.5,0.0,84.5
1.263,simultaneous_pose,78.0,6.5,84.5
1.266,simultaneous_pose,78.0,0.0,78.0
1.269,simultaneous_pose,117.0,0.0,117.0
1.271,simultaneous_pose,97.5,6.5,104.0
1.274,simultaneous_pose,84.5,0.0,84.5
1.277,simultaneous_pose,104.0,0.0,104.0
1.279,simultaneous_pose,84.5,0.0,84.5
1.282,simultaneous_pose,110.5,0.0,110.5
1.285,simultaneous_pose,110.5,0.0,110.5
1.287,simultaneous_pose,104.0,0.0,104.0
1.29,simultaneous_pose,110.5,0.0,110.5
1.292,simultaneous_pose,91.0,0.0,91.0
1.295,simultaneous_pose,84.5,0.0,84.5
1.298,simultaneous_pose,104.0,0.0,104.0
1.3,simultaneous_pose,117.0,0.0,117.0
1.303,simultaneous_pose,91.0,0.0,91.0
1.305,simultaneous_pose,97.5,0.0,97.5
1.308,simultaneous_pose,104.0,0.0,104.0
1.31,simultaneous_pose,78.0,0.0,78.0
1.313,simultaneous_pose,104.0,0.0,104.0
1.316,simultaneous_pose,84.5,6.5,91.0
1.318,simultaneous_pose,117.0,0.0,117.0
1.321,simultaneous_pose,104.0,0.0,104.0
1.323,simultaneous_pose,97.5,0.0,97.5
1.326,simultaneous_pose,110.5,0.0,110.5
1.329,simultaneous_pose,110.5,0.0,110.5
1.331,simultaneous_pose,104.0,0.0,104.0
1.334,simultaneous_pose,91.0,0.0,91.0
1.337,simultaneous_pose,117.0,0.0,117.0
1.339,simultaneous_pose,97.5,0.0,97.5
1.342,simultaneous_pose,104.0,0.0,104.0
1.344,simultaneous_pose,97.5,0.0,97.5
1.347,simultaneous_pose,91.0,0.0,91.0
1.35,simultaneous_pose,104.0,0.0,104.0
1.352,simultaneous_pose,97.5,0.0,97.5
1.355,simultaneous_pose,117.0,0.0,117.0
1.358,simultaneous_pose,97.5,0.0,97.5
1.36,simultaneous_pose,136.5,0.0,136.5
1.363,simultaneous_pose,110.5,0.0,110.5
1.365,simultaneous_pose,104.0,0.0,104.0
1.368,simultaneous_pose,123.5,0.0,123.5
1.37,simultaneous_pose,110.5,0.0,110.5
1.373,simultaneous_pose,143.0,0.0,143.0
1.376,simultaneous_pose,117.0,0.0,117.0
1.378,simultaneous_pose,117.0,0.0,117.0
1.381,simultaneous_pose,130.0,0.0,130.0
1.384,simultaneous_pose,117.0,0.0,117.0
1.387,simultaneous_pose,130.0,0.0,130.0
1.389,simultaneous_pose,149.5,0.0,149.5
1.392,simultaneous_pose,149.5,0.0,149.5
1.394,simultaneous_pose,123.5,0.0,123.5
1.397,simultaneous_pose,117.0,0.0,117.0
1.4,simultaneous_pose,123.5,0.0,123.5
1.402,simultaneous_pose,136.5,0.0,136.5
1.405,simultaneous_pose,123.5,0.0,123.5
1.408,simultaneous_pose,136.5,0.0,136.5
1.41,simultaneous_pose,136.5,0.0,136.5
1.413,simultaneous_pose,123.5,0.0,123.5
1.415,simultaneous_pose,143.0,0.0,143.0
1.418,simultaneous_pose,136.5,0.0,136.5
1.421,simultaneous_pose,136.5,0.0,136.5
1.423,simultaneous_pose,149.5,0.0,149.5
1.426,simultaneous_pose,123.5,0.0,123.5
1.429,simultaneous_pose,149.5,0.0,149.5
1.431,simultaneous_pose,136.5,0.0,136.5
1.434,simultaneous_pose,117.0,0.0,117.0
1.436,simultaneous_pose,123.5,0.0,123.5
1.439,simultaneous_pose,117.0,0.0,117.0
1.442,simultaneous_pose,149.5,0.0,149.5
1.444,simultaneous_pose,136.5,0.0,136.5
1.447,simultaneous_pose,143.0,0.0,143.0
1.449,simultaneous_pose,130.0,0.0,130.0
1.452,simultaneous_pose,117.0,0.0,117.0
